date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
2021-09-11,2021,0,,HOU,ANA,1538.01585734728,1478.45545689807,0.6179868935049175,0.38201310649508247,,,1549.61126756924,1494.92029756214,,,,,,,0.610895601541451,0.38910439845854905,,,,
2021-09-11,2021,0,,CHW,BOS,1532.32485189905,1525.23823888426,0.5446182294038245,0.45538177059617546,,,1535.83987179706,1521.75984577747,,,,,,,0.5561428775333574,0.44385712246664255,,,,
2021-09-11,2021,0,,BAL,TOR,1453.48187272677,1520.78067175787,0.43800861954849685,0.5619913804515031,,,1428.4368496276,1530.29182223894,,,,,,,0.3889222338961332,0.6110777661038669,,,,
2021-09-11,2021,0,,PIT,WSN,1450.72077999806,1504.03574583926,0.4579122024552803,0.5420877975447197,,,1431.46708065328,1507.78089348602,,,,,,,0.4219558120683554,0.5780441879316446,,,,
2021-09-11,2021,0,,DET,TBD,1447.2452169747,1562.53771737898,0.37156194350204347,0.6284380564979566,,,1445.2229725614,1552.08806897342,,,,,,,0.3819809563178078,0.6180190436821922,,,,
2021-09-11,2021,0,,CLE,MIL,1508.45189174646,1502.59898771635,0.5428563667460623,0.4571436332539377,,,1510.98596782869,1513.48023484368,,,,,,,0.5262618382630057,0.47373816173699435,,,,
2021-09-11,2021,0,,PHI,COL,1495.22386798052,1462.60582386662,0.5807662375515299,0.4192337624484701,,,1499.18627674713,1441.38279019792,,,,,,,0.6158213661092846,0.3841786338907154,,,,
2021-09-11,2021,0,,OAK,TEX,1524.14181146116,1467.1769778624,0.6144534054020827,0.3855465945979173,,,1514.86561080646,1458.8102313142,,,,,,,0.6139557690362226,0.3860442309637774,,,,
2021-09-11,2021,0,,CHC,SFG,1525.79717673314,1533.6905144045,0.5231627594830704,0.47683724051692955,,,1517.00028701002,1511.33596076551,,,,,,,0.5431283449291041,0.4568716550708959,,,,
2021-09-10,2021,0,,SEA,ARI,1479.48461051814,1468.83373192225,0.5497019415560384,0.45029805844396165,,,1469.208247477,1467.26297974719,,,,,,,0.5394651754267868,0.46053482457321315,,,,
2021-09-10,2021,0,,LAD,SDP,1579.55456732418,1551.64749412325,0.5741494175473769,0.4258505824526231,,,1595.49895724818,1575.23006016483,,,,,,,0.5559473132832867,0.4440526867167133,,,,
2021-09-10,2021,0,,OAK,TEX,1524.14181146116,1467.1769778624,0.6144534054020827,0.3855465945979173,,,1514.86561080646,1458.8102313142,,,,,,,0.614468188244283,0.38553181175571705,,,,
2021-09-10,2021,0,,STL,CIN,1519.69110959809,1482.98457096679,0.5864853939576143,0.41351460604238566,,,1510.96575793549,1487.18342581331,,,,,,,0.5692042818596051,0.43079571814039486,,,,
2021-09-10,2021,0,,MIN,KCR,1498.95373857235,1473.20240553643,0.5711125314192134,0.42888746858078663,,,1514.23522340186,1470.73388549081,,,,,,,0.5961945310635189,0.40380546893648106,,,,
2021-09-10,2021,0,,HOU,ANA,1538.01585734728,1478.45545689807,0.6179868935049175,0.38201310649508247,,,1549.61126756924,1494.92029756214,,,,,,,0.6155196750796919,0.38448032492030815,,,,
2021-09-10,2021,0,,CHW,BOS,1532.32485189905,1525.23823888426,0.5446182294038245,0.45538177059617546,,,1535.83987179706,1521.75984577747,,,,,,,0.5516372365211522,0.44836276347884785,,,,
2021-09-10,2021,0,,ATL,FLA,1520.30203281876,1494.7503417114,0.5708310122664592,0.42916898773354084,,,1523.24950709754,1476.33885795289,,,,,,,0.6019445561754663,0.39805544382453373,,,,
2021-09-10,2021,0,,NYM,NYY,1511.6178025374,1536.44303850864,0.49881239220487567,0.5011876077951243,,,1537.04742780625,1558.5793401045,,,,,,,0.5022099688673056,0.4977900311326944,,,,
2021-09-10,2021,0,,DET,TBD,1447.2452169747,1562.53771737898,0.37156194350204347,0.6284380564979566,,,1445.2229725614,1552.08806897342,,,,,,,0.3830742496317808,0.6169257503682192,,,,
2021-09-10,2021,0,,CLE,MIL,1508.45189174646,1502.59898771635,0.5428563667460623,0.4571436332539377,,,1510.98596782869,1513.48023484368,,,,,,,0.5260631118370008,0.47393688816299917,,,,
2021-09-10,2021,0,,PHI,COL,1495.22386798052,1462.60582386662,0.5807662375515299,0.4192337624484701,,,1499.18627674713,1441.38279019792,,,,,,,0.6158213661092846,0.3841786338907154,,,,
2021-09-10,2021,0,,BAL,TOR,1453.48187272677,1520.78067175787,0.43800861954849685,0.5619913804515031,,,1428.4368496276,1530.29182223894,,,,,,,0.3913105813863165,0.6086894186136835,,,,
2021-09-10,2021,0,,PIT,WSN,1450.72077999806,1504.03574583926,0.4579122024552803,0.5420877975447197,,,1431.46708065328,1507.78089348602,,,,,,,0.4287038232987557,0.5712961767012443,,,,
2021-09-10,2021,0,,CHC,SFG,1525.79717673314,1533.6905144045,0.5231627594830704,0.47683724051692955,,,1517.00028701002,1511.33596076551,,,,,,,0.5474301446065954,0.45256985539340455,,,,
2021-09-09,2021,0,,ATL,WSN,1520.30203281876,1504.03574583926,0.5576897833315657,0.4423102166684343,,,1523.24950709754,1507.78089348602,,,,,,,0.5548404586267983,0.4451595413732017,,,,
2021-09-09,2021,0,,PHI,COL,1495.22386798052,1462.60582386662,0.5807662375515299,0.4192337624484701,,,1499.18627674713,1441.38279019792,,,,,,,0.6169918826314552,0.3830081173685448,,,,
2021-09-09,2021,0,,NYY,TOR,1536.44303850864,1520.78067175787,0.5568320710969646,0.44316792890303536,,,1558.5793401045,1530.29182223894,,,,,,,0.5697960074156452,0.4302039925843548,,,,
2021-09-09,2021,0,,BAL,KCR,1453.48187272677,1473.20240553643,0.5061583369131716,0.4938416630868284,,,1428.4368496276,1470.73388549081,,,,,,,0.47457465845084446,0.5254253415491555,,,,
2021-09-09,2021,0,,FLA,NYM,1494.7503417114,1511.6178025374,0.5102631072517634,0.4897368927482366,,,1476.33885795289,1537.04742780625,,,,,,,0.4498261613035027,0.5501738386964973,,,,
2021-09-09,2021,0,,CLE,MIN,1508.45189174646,1498.95373857235,0.5480588923306199,0.4519411076693801,,,1510.98596782869,1514.23522340186,,,,,,,0.5283029567487078,0.47169704325129225,,,,
2021-09-09,2021,0,,OAK,CHW,1524.14181146116,1532.32485189905,0.5227467224378741,0.4772532775621259,,,1514.86561080646,1535.83987179706,,,,,,,0.5054720205939478,0.4945279794060522,,,,
2021-09-09,2021,0,,STL,LAD,1519.69110959809,1579.55456732418,0.44857086601136154,0.5514291339886385,,,1510.96575793549,1595.49895724818,,,,,,,0.4149823702271932,0.5850176297728068,,,,
2021-09-08,2021,0,,OAK,CHW,1524.14181146116,1532.32485189905,0.5227467224378741,0.4772532775621259,,,1514.86561080646,1535.83987179706,,,,,,,0.5054720205939478,0.4945279794060522,,,,
2021-09-08,2021,0,,SDP,ANA,1551.64749412325,1478.45545689807,0.6363327553296418,0.36366724467035816,,,1575.23006016483,1494.92029756214,,,,,,,0.6457583256888891,0.35424167431111087,,,,
2021-09-08,2021,0,,STL,LAD,1519.69110959809,1579.55456732418,0.44857086601136154,0.5514291339886385,,,1510.96575793549,1595.49895724818,,,,,,,0.4149823702271932,0.5850176297728068,,,,
2021-09-08,2021,0,,MIL,PHI,1502.59898771635,1495.22386798052,0.5450300870824142,0.4549699129175858,,,1513.48023484368,1499.18627674713,,,,,,,0.556629893652597,0.44337010634740304,,,,
2021-09-08,2021,0,,CHC,CIN,1525.79717673314,1482.98457096679,0.5949831163875563,0.4050168836124437,,,1517.00028701002,1487.18342581331,,,,,,,0.5766736847231401,0.42332631527685993,,,,
2021-09-08,2021,0,,ATL,WSN,1520.30203281876,1504.03574583926,0.5576897833315657,0.4423102166684343,,,1523.24950709754,1507.78089348602,,,,,,,0.5548404586267983,0.4451595413732017,,,,
2021-09-08,2021,0,,BOS,TBD,1525.23823888426,1562.53771737898,0.48086985468151267,0.5191301453184873,,,1521.75984577747,1552.08806897342,,,,,,,0.48745469947432707,0.5125453005256729,,,,
2021-09-08,2021,0,,NYY,TOR,1536.44303850864,1520.78067175787,0.5568320710969646,0.44316792890303536,,,1558.5793401045,1530.29182223894,,,,,,,0.5697960074156452,0.4302039925843548,,,,
2021-09-08,2021,0,,BAL,KCR,1453.48187272677,1473.20240553643,0.5061583369131716,0.4938416630868284,,,1428.4368496276,1470.73388549081,,,,,,,0.47457465845084446,0.5254253415491555,,,,
2021-09-08,2021,0,,FLA,NYM,1494.7503417114,1511.6178025374,0.5102631072517634,0.4897368927482366,,,1476.33885795289,1537.04742780625,,,,,,,0.4498261613035027,0.5501738386964973,,,,
2021-09-08,2021,0,,PIT,DET,1450.72077999806,1447.2452169747,0.539458293048375,0.460541706951625,,,1431.46708065328,1445.2229725614,,,,,,,0.510934854900544,0.489065145099456,,,,
2021-09-08,2021,0,,CLE,MIN,1508.45189174646,1498.95373857235,0.5480588923306199,0.4519411076693801,,,1510.98596782869,1514.23522340186,,,,,,,0.5283029567487078,0.47169704325129225,,,,
2021-09-08,2021,0,,ARI,TEX,1468.83373192225,1467.1769778624,0.5368560664638953,0.4631439335361047,,,1467.26297974719,1458.8102313142,,,,,,,0.5466522281096226,0.45334777189037745,,,,
2021-09-08,2021,0,,COL,SFG,1462.60582386662,1533.6905144045,0.43265148354373195,0.567348516456268,,,1441.38279019792,1511.33596076551,,,,,,,0.43500209554815505,0.564997904451845,,,,
2021-09-08,2021,0,,HOU,SEA,1538.01585734728,1479.48461051814,0.6165873196113469,0.38341268038865306,,,1549.61126756924,1469.208247477,,,,,,,0.6435469350401093,0.3564530649598907,,,,
2021-09-07,2021,0,,SDP,ANA,1551.64749412325,1478.45545689807,0.6363327553296418,0.36366724467035816,,,1575.23006016483,1494.92029756214,,,,,,,0.6505738586899982,0.3494261413100018,,,,
2021-09-07,2021,0,,OAK,CHW,1524.14181146116,1532.32485189905,0.5227467224378741,0.4772532775621259,,,1514.86561080646,1535.83987179706,,,,,,,0.5047264124440743,0.49527358755592565,,,,
2021-09-07,2021,0,,ARI,TEX,1468.83373192225,1467.1769778624,0.5368560664638953,0.4631439335361047,,,1467.26297974719,1458.8102313142,,,,,,,0.5529999260724688,0.44700007392753116,,,,
2021-09-07,2021,0,,COL,SFG,1462.60582386662,1533.6905144045,0.43265148354373195,0.567348516456268,,,1441.38279019792,1511.33596076551,,,,,,,0.43500209554815505,0.564997904451845,,,,
2021-09-07,2021,0,,HOU,SEA,1538.01585734728,1479.48461051814,0.6165873196113469,0.38341268038865306,,,1549.61126756924,1469.208247477,,,,,,,0.6435469350401093,0.3564530649598907,,,,
2021-09-07,2021,0,,STL,LAD,1519.69110959809,1579.55456732418,0.44857086601136154,0.5514291339886385,,,1510.96575793549,1595.49895724818,,,,,,,0.4149823702271932,0.5850176297728068,,,,
2021-09-07,2021,0,,MIL,PHI,1502.59898771635,1495.22386798052,0.5450300870824142,0.4549699129175858,,,1513.48023484368,1499.18627674713,,,,,,,0.556629893652597,0.44337010634740304,,,,
2021-09-07,2021,0,,CHC,CIN,1525.79717673314,1482.98457096679,0.5949831163875563,0.4050168836124437,,,1517.00028701002,1487.18342581331,,,,,,,0.5766736847231401,0.42332631527685993,,,,
2021-09-07,2021,0,,ATL,WSN,1520.30203281876,1504.03574583926,0.5576897833315657,0.4423102166684343,,,1523.24950709754,1507.78089348602,,,,,,,0.5570047819019764,0.44299521809802356,,,,
2021-09-07,2021,0,,BOS,TBD,1525.23823888426,1562.53771737898,0.48086985468151267,0.5191301453184873,,,1521.75984577747,1552.08806897342,,,,,,,0.48745469947432707,0.5125453005256729,,,,
2021-09-07,2021,0,,NYY,TOR,1536.44303850864,1520.78067175787,0.5568320710969646,0.44316792890303536,,,1558.5793401045,1530.29182223894,,,,,,,0.5697960074156452,0.4302039925843548,,,,
2021-09-07,2021,0,,BAL,KCR,1453.48187272677,1473.20240553643,0.5061583369131716,0.4938416630868284,,,1428.4368496276,1470.73388549081,,,,,,,0.47457465845084446,0.5254253415491555,,,,
2021-09-07,2021,0,,FLA,NYM,1494.7503417114,1511.6178025374,0.5102631072517634,0.4897368927482366,,,1476.33885795289,1537.04742780625,,,,,,,0.4574106847430968,0.5425893152569032,,,,
2021-09-07,2021,0,,PIT,DET,1450.72077999806,1447.2452169747,0.539458293048375,0.460541706951625,,,1431.46708065328,1445.2229725614,,,,,,,0.510934854900544,0.489065145099456,,,,
2021-09-07,2021,0,,CLE,MIN,1508.45189174646,1498.95373857235,0.5480588923306199,0.4519411076693801,,,1510.98596782869,1514.23522340186,,,,,,,0.5283029567487078,0.47169704325129225,,,,
2021-09-06,2021,0,,ANA,TEX,1478.45545689807,1467.1769778624,0.5505960451369459,0.44940395486305407,,,1494.92029756214,1458.8102313142,,,,,,,0.5867329537805612,0.41326704621943877,,,,
2021-09-06,2021,0,,HOU,SEA,1538.01585734728,1479.48461051814,0.6165873196113469,0.38341268038865306,,,1549.61126756924,1469.208247477,,,,,,,0.6431898734352227,0.3568101265647773,,,,
2021-09-06,2021,0,,CLE,MIN,1508.45189174646,1498.95373857235,0.5480588923306199,0.4519411076693801,,,1510.98596782869,1514.23522340186,,,,,,,0.5323276133121152,0.4676723866878848,,,,
2021-09-06,2021,0,,COL,SFG,1462.60582386662,1533.6905144045,0.43265148354373195,0.567348516456268,,,1441.38279019792,1511.33596076551,,,,,,,0.43931538911292267,0.5606846108870773,,,,
2021-09-06,2021,0,,CHC,CIN,1525.79717673314,1482.98457096679,0.5949831163875563,0.4050168836124437,,,1517.00028701002,1487.18342581331,,,,,,,0.5794409547850953,0.4205590452149047,,,,
2021-09-06,2021,0,,STL,LAD,1519.69110959809,1579.55456732418,0.44857086601136154,0.5514291339886385,,,1510.96575793549,1595.49895724818,,,,,,,0.41721718812898845,0.5827828118710116,,,,
2021-09-06,2021,0,,MIL,PHI,1502.59898771635,1495.22386798052,0.5450300870824142,0.4549699129175858,,,1513.48023484368,1499.18627674713,,,,,,,0.561390048413797,0.438609951586203,,,,
2021-09-06,2021,0,,PIT,DET,1450.72077999806,1447.2452169747,0.539458293048375,0.460541706951625,,,1431.46708065328,1445.2229725614,,,,,,,0.5104518513070282,0.4895481486929718,,,,
2021-09-06,2021,0,,BOS,TBD,1525.23823888426,1562.53771737898,0.48086985468151267,0.5191301453184873,,,1521.75984577747,1552.08806897342,,,,,,,0.4954989942962029,0.5045010057037971,,,,
2021-09-06,2021,0,,WSN,NYM,1504.03574583926,1511.6178025374,0.5236097487754341,0.4763902512245659,,,1507.78089348602,1537.04742780625,,,,,,,0.494221576973745,0.505778423026255,,,,
2021-09-06,2021,0,,NYY,TOR,1536.44303850864,1520.78067175787,0.5568320710969646,0.44316792890303536,,,1558.5793401045,1530.29182223894,,,,,,,0.5728493766641148,0.42715062333588516,,,,
2021-09-06,2021,0,,BAL,KCR,1453.48187272677,1473.20240553643,0.5061583369131716,0.4938416630868284,,,1428.4368496276,1470.73388549081,,,,,,,0.4764584750595078,0.5235415249404922,,,,
2021-09-05,2021,0,,SFG,LAD,1533.6905144045,1579.55456732418,0.4685765682063679,0.5314234317936322,,,1511.33596076551,1595.49895724818,,,,,,,0.4135207900802206,0.5864792099197794,,,,
2021-09-05,2021,0,,SDP,HOU,1551.64749412325,1538.01585734728,0.5539454876629127,0.44605451233708726,,,1575.23006016483,1549.61126756924,,,,,,,0.5713895309490721,0.4286104690509279,,,,
2021-09-05,2021,0,,ARI,SEA,1468.83373192225,1479.48461051814,0.5192014822372795,0.48079851776272053,,,1467.26297974719,1469.208247477,,,,,,,0.5286053740805126,0.47139462591948744,,,,
2021-09-05,2021,0,,ANA,TEX,1478.45545689807,1467.1769778624,0.5505960451369459,0.44940395486305407,,,1494.92029756214,1458.8102313142,,,,,,,0.5867329537805612,0.41326704621943877,,,,
2021-09-05,2021,0,,COL,ATL,1462.60582386662,1520.30203281876,0.45165873123735933,0.5483412687626407,,,1441.38279019792,1523.24950709754,,,,,,,0.41902445797017007,0.5809755420298299,,,,
2021-09-05,2021,0,,CHC,PIT,1525.79717673314,1450.72077999806,0.6388392217983955,0.3611607782016045,,,1517.00028701002,1431.46708065328,,,,,,,0.6553483072807262,0.34465169271927376,,,,
2021-09-05,2021,0,,MIL,STL,1502.59898771635,1519.69110959809,0.5099399259786963,0.4900600740213037,,,1513.48023484368,1510.96575793549,,,,,,,0.5388068211478868,0.4611931788521132,,,,
2021-09-05,2021,0,,KCR,CHW,1473.20240553643,1532.32485189905,0.4496262146692916,0.5503737853307085,,,1470.73388549081,1535.83987179706,,,,,,,0.44053601989973107,0.559463980100269,,,,
2021-09-05,2021,0,,TBD,MIN,1562.53771737898,1498.95373857235,0.6234397130075819,0.37656028699241806,,,1552.08806897342,1514.23522340186,,,,,,,0.5907238232101878,0.4092761767898122,,,,
2021-09-05,2021,0,,FLA,PHI,1494.7503417114,1495.22386798052,0.5338056637174353,0.4661943362825647,,,1476.33885795289,1499.18627674713,,,,,,,0.5022610462836145,0.49773895371638555,,,,
2021-09-05,2021,0,,CIN,DET,1482.98457096679,1447.2452169747,0.585134500217821,0.414865499782179,,,1487.18342581331,1445.2229725614,,,,,,,0.5932086228311106,0.40679137716888936,,,,
2021-09-05,2021,0,,TOR,OAK,1520.78067175787,1524.14181146116,0.5296668199887642,0.4703331800112358,,,1530.29182223894,1514.86561080646,,,,,,,0.5565902066106219,0.44340979338937814,,,,
2021-09-05,2021,0,,WSN,NYM,1504.03574583926,1511.6178025374,0.5236097487754341,0.4763902512245659,,,1507.78089348602,1537.04742780625,,,,,,,0.494221576973745,0.505778423026255,,,,
2021-09-05,2021,0,,NYY,BAL,1536.44303850864,1453.48187272677,0.6492440411310044,0.3507559588689956,,,1558.5793401045,1428.4368496276,,,,,,,0.7049576532058516,0.2950423467941484,,,,
2021-09-04,2021,0,,BOS,CLE,1525.23823888426,1508.45189174646,0.5584281186057225,0.4415718813942775,,,1521.75984577747,1510.98596782869,,,,,,,0.5506837516064075,0.4493162483935925,,,,
2021-09-04,2021,0,,ANA,TEX,1478.45545689807,1467.1769778624,0.5505960451369459,0.44940395486305407,,,1494.92029756214,1458.8102313142,,,,,,,0.5867329537805612,0.41326704621943877,,,,
2021-09-04,2021,0,,SFG,LAD,1533.6905144045,1579.55456732418,0.4685765682063679,0.5314234317936322,,,1511.33596076551,1595.49895724818,,,,,,,0.4135207900802206,0.5864792099197794,,,,
2021-09-04,2021,0,,SDP,HOU,1551.64749412325,1538.01585734728,0.5539454876629127,0.44605451233708726,,,1575.23006016483,1549.61126756924,,,,,,,0.5713895309490721,0.4286104690509279,,,,
2021-09-04,2021,0,,COL,ATL,1462.60582386662,1520.30203281876,0.45165873123735933,0.5483412687626407,,,1441.38279019792,1523.24950709754,,,,,,,0.41902445797017007,0.5809755420298299,,,,
2021-09-04,2021,0,,ARI,SEA,1468.83373192225,1479.48461051814,0.5192014822372795,0.48079851776272053,,,1467.26297974719,1469.208247477,,,,,,,0.5286053740805126,0.47139462591948744,,,,
2021-09-04,2021,0,,MIL,STL,1502.59898771635,1519.69110959809,0.5099399259786963,0.4900600740213037,,,1513.48023484368,1510.96575793549,,,,,,,0.5388068211478868,0.4611931788521132,,,,
2021-09-04,2021,0,,KCR,CHW,1473.20240553643,1532.32485189905,0.4496262146692916,0.5503737853307085,,,1470.73388549081,1535.83987179706,,,,,,,0.44053601989973107,0.559463980100269,,,,
2021-09-04,2021,0,,CIN,DET,1482.98457096679,1447.2452169747,0.585134500217821,0.414865499782179,,,1487.18342581331,1445.2229725614,,,,,,,0.5932086228311106,0.40679137716888936,,,,
2021-09-04,2021,0,,FLA,PHI,1494.7503417114,1495.22386798052,0.5338056637174353,0.4661943362825647,,,1476.33885795289,1499.18627674713,,,,,,,0.5022610462836145,0.49773895371638555,,,,
2021-09-04,2021,0,,WSN,NYM,1504.03574583926,1511.6178025374,0.5236097487754341,0.4763902512245659,,,1507.78089348602,1537.04742780625,,,,,,,0.494221576973745,0.505778423026255,,,,
2021-09-04,2021,0,,TBD,MIN,1562.53771737898,1498.95373857235,0.6234397130075819,0.37656028699241806,,,1552.08806897342,1514.23522340186,,,,,,,0.5907238232101878,0.4092761767898122,,,,
2021-09-04,2021,0,,BOS,CLE,1525.23823888426,1508.45189174646,0.5584281186057225,0.4415718813942775,,,1521.75984577747,1510.98596782869,,,,,,,0.5506837516064075,0.4493162483935925,,,,
2021-09-04,2021,0,,TOR,OAK,1520.78067175787,1524.14181146116,0.5296668199887642,0.4703331800112358,,,1530.29182223894,1514.86561080646,,,,,,,0.5565902066106219,0.44340979338937814,,,,
2021-09-04,2021,0,,CHC,PIT,1525.79717673314,1450.72077999806,0.6388392217983955,0.3611607782016045,,,1517.00028701002,1431.46708065328,,,,,,,0.6553483072807262,0.34465169271927376,,,,
2021-09-04,2021,0,,WSN,NYM,1504.03574583926,1511.6178025374,0.5236097487754341,0.4763902512245659,,,1507.78089348602,1537.04742780625,,,,,,,0.494221576973745,0.505778423026255,,,,
2021-09-04,2021,0,,NYY,BAL,1536.44303850864,1453.48187272677,0.6492440411310044,0.3507559588689956,,,1558.5793401045,1428.4368496276,,,,,,,0.7049576532058516,0.2950423467941484,,,,
2021-09-03,2021,0,,SDP,HOU,1551.64749412325,1538.01585734728,0.5539454876629127,0.44605451233708726,,,1575.23006016483,1549.61126756924,,,,,,,0.5729220371018254,0.42707796289817457,,,,
2021-09-03,2021,0,,SFG,LAD,1533.6905144045,1579.55456732418,0.4685765682063679,0.5314234317936322,,,1511.33596076551,1595.49895724818,,,,,,,0.4133451893803436,0.5866548106196564,,,,
2021-09-03,2021,0,,ARI,SEA,1468.83373192225,1479.48461051814,0.5192014822372795,0.48079851776272053,,,1467.26297974719,1469.208247477,,,,,,,0.5332110134049477,0.4667889865950523,,,,
2021-09-03,2021,0,,ANA,TEX,1478.45545689807,1467.1769778624,0.5505960451369459,0.44940395486305407,,,1494.92029756214,1458.8102313142,,,,,,,0.5913284945087582,0.40867150549124176,,,,
2021-09-03,2021,0,,COL,ATL,1462.60582386662,1520.30203281876,0.45165873123735933,0.5483412687626407,,,1441.38279019792,1523.24950709754,,,,,,,0.41902445797017007,0.5809755420298299,,,,
2021-09-03,2021,0,,MIL,STL,1502.59898771635,1519.69110959809,0.5099399259786963,0.4900600740213037,,,1513.48023484368,1510.96575793549,,,,,,,0.5331320717189137,0.46686792828108625,,,,
2021-09-03,2021,0,,KCR,CHW,1473.20240553643,1532.32485189905,0.4496262146692916,0.5503737853307085,,,1470.73388549081,1535.83987179706,,,,,,,0.44053758532908993,0.5594624146709101,,,,
2021-09-03,2021,0,,TBD,MIN,1562.53771737898,1498.95373857235,0.6234397130075819,0.37656028699241806,,,1552.08806897342,1514.23522340186,,,,,,,0.5922594245003204,0.40774057549967957,,,,
2021-09-03,2021,0,,FLA,PHI,1494.7503417114,1495.22386798052,0.5338056637174353,0.4661943362825647,,,1476.33885795289,1499.18627674713,,,,,,,0.4986933601209476,0.5013066398790524,,,,
2021-09-03,2021,0,,CIN,DET,1482.98457096679,1447.2452169747,0.585134500217821,0.414865499782179,,,1487.18342581331,1445.2229725614,,,,,,,0.5990511977363755,0.4009488022636245,,,,
2021-09-03,2021,0,,BOS,CLE,1525.23823888426,1508.45189174646,0.5584281186057225,0.4415718813942775,,,1521.75984577747,1510.98596782869,,,,,,,0.5507455969335672,0.44925440306643283,,,,
2021-09-03,2021,0,,TOR,OAK,1520.78067175787,1524.14181146116,0.5296668199887642,0.4703331800112358,,,1530.29182223894,1514.86561080646,,,,,,,0.5624506519934104,0.4375493480065896,,,,
2021-09-03,2021,0,,WSN,NYM,1504.03574583926,1511.6178025374,0.5236097487754341,0.4763902512245659,,,1507.78089348602,1537.04742780625,,,,,,,0.5001955907241823,0.4998044092758177,,,,
2021-09-03,2021,0,,NYY,BAL,1536.44303850864,1453.48187272677,0.6492440411310044,0.3507559588689956,,,1558.5793401045,1428.4368496276,,,,,,,0.7025461664128277,0.29745383358717226,,,,
2021-09-03,2021,0,,CHC,PIT,1525.79717673314,1450.72077999806,0.6388392217983955,0.3611607782016045,,,1517.00028701002,1431.46708065328,,,,,,,0.6553483072807262,0.34465169271927376,,,,
2021-09-02,2021,0,,COL,ATL,1462.60582386662,1520.30203281876,0.45165873123735933,0.5483412687626407,,,1441.38279019792,1523.24950709754,,,,,,,0.4193362650591512,0.5806637349408488,,,,
2021-09-02,2021,0,,KCR,CLE,1473.20240553643,1508.45189174646,0.48381634308822513,0.5161836569117748,,,1470.73388549081,1510.98596782869,,,,,,,0.4784281711069641,0.5215718288930359,,,,
2021-09-02,2021,0,,CHC,PIT,1525.79717673314,1450.72077999806,0.6388392217983955,0.3611607782016045,,,1517.00028701002,1431.46708065328,,,,,,,0.6533056897703213,0.34669431022967867,,,,
2021-09-02,2021,0,,TBD,BOS,1562.53771737898,1525.23823888426,0.5873129278640995,0.4126870721359005,,,1552.08806897342,1521.75984577747,,,,,,,0.5809080041773902,0.4190919958226098,,,,
2021-09-02,2021,0,,NYM,FLA,1511.6178025374,1494.7503417114,0.5585432534237825,0.4414567465762175,,,1537.04742780625,1476.33885795289,,,,,,,0.6172006731115152,0.38279932688848484,,,,
2021-09-02,2021,0,,SFG,MIL,1533.6905144045,1502.59898771635,0.5786252180852467,0.4213747819147533,,,1511.33596076551,1513.48023484368,,,,,,,0.5286552209751636,0.4713447790248364,,,,
2021-09-02,2021,0,,DET,OAK,1447.2452169747,1524.14181146116,0.424458456768277,0.575541543231723,,,1445.2229725614,1514.86561080646,,,,,,,0.4344045219988053,0.5655954780011947,,,,
2021-09-01,2021,0,,LAD,ATL,1579.55456732418,1520.30203281876,0.6175684222983092,0.3824315777016908,,,1595.49895724818,1523.24950709754,,,,,,,0.6365523622236695,0.3634476377763305,,,,
2021-09-01,2021,0,,SFG,MIL,1533.6905144045,1502.59898771635,0.5786252180852467,0.4213747819147533,,,1511.33596076551,1513.48023484368,,,,,,,0.5286552209751636,0.4713447790248364,,,,
2021-09-01,2021,0,,MIN,CHC,1498.95373857235,1525.79717673314,0.49590805490661083,0.5040919450933892,,,1514.23522340186,1517.00028701002,,,,,,,0.5296119765713051,0.4703880234286949,,,,
2021-09-01,2021,0,,KCR,CLE,1473.20240553643,1508.45189174646,0.48381634308822513,0.5161836569117748,,,1470.73388549081,1510.98596782869,,,,,,,0.4784281711069641,0.5215718288930359,,,,
2021-09-01,2021,0,,CHW,PIT,1532.32485189905,1450.72077999806,0.6474629626794101,0.35253703732058994,,,1535.83987179706,1431.46708065328,,,,,,,0.6793721618157935,0.3206278381842065,,,,
2021-09-01,2021,0,,TBD,BOS,1562.53771737898,1525.23823888426,0.5873129278640995,0.4126870721359005,,,1552.08806897342,1521.75984577747,,,,,,,0.5809080041773902,0.4190919958226098,,,,
2021-09-01,2021,0,,NYM,FLA,1511.6178025374,1494.7503417114,0.5585432534237825,0.4414567465762175,,,1537.04742780625,1476.33885795289,,,,,,,0.6172006731115152,0.38279932688848484,,,,
2021-09-01,2021,0,,DET,OAK,1447.2452169747,1524.14181146116,0.424458456768277,0.575541543231723,,,1445.2229725614,1514.86561080646,,,,,,,0.4344045219988053,0.5655954780011947,,,,
2021-09-01,2021,0,,TOR,BAL,1520.78067175787,1453.48187272677,0.628446522790202,0.37155347720979803,,,1530.29182223894,1428.4368496276,,,,,,,0.6744002757254692,0.32559972427453077,,,,
2021-09-01,2021,0,,WSN,PHI,1504.03574583926,1495.22386798052,0.5470802025652561,0.45291979743474386,,,1507.78089348602,1499.18627674713,,,,,,,0.546689238766945,0.453310761233055,,,,
